label,content,id,permalink
1,Fly high friend! You were definitely a fighter. Thru it all you kept your humor. Your posts were inspiring. Fuck Cancer #Repost <USER> Made by image.downloader     My scars are my war wounds! Please <URL>/CCRSiIwlH1L/?igshid=xo2er2wdy5ag,,
1,Four years cancer free this week. I don't even think about it that much but then the scars give me a reminder.,,
1,If you could see what cancers I had And the scars I have I'm down to my skull I wear 2 cut off hoodies with a beautiful scarf I carry a SunGuard umbrella I lost my vehicle after my rent tripled I now walk 40 mins to family Dollar & IGA to get groceries I've gotten so hot I felt,,
1,if only my scars could be cancer and stop hurting me i could die in peace but every night it becomes a stronger and more painful scar than yesterday,,
1,<USER> I was denied service today in <USER> because of my disability. Cancer surgery has made it hard to breathe with a mask. Maxines cafe still refused service even after seeing my scars. Here is their dining room. They are in violation of the ADA. ,,
1,"She went in Laproscopic with camera, oblation tool with only a couple small incision scars leftover from the surgery and I am alive and well. Cancer free! #cancersurvivor #finishcancer",,
1,Nah he had a relationship with Jada and eventually it didnt serve him anymore so he left. But for him it left scars but it also happened during a dark time and when it ended he also lost his sister to cancer,,
1,Hes just a liar! adopted at 4 mths brought up singlehandedly by my dad! had next to nothing but I was happy! Mum left when I 5! not happy until she left! tough left lots of scars! I was determined to do my best esp for my dad when he had terminal cancer! Gove has no idea!!,,
1,"The most painfully embarrassing feeling to me is when i have to fucking pull my pant leg up pull my show off my sock off because someone doesnt believe im disabled unless they see the cancer surgery scars on my leg. If someone says they're disabled, you have to take their word.",,
1,"The new lipstick looks great. Ive big scars on my arm & neck post cancer. Im very conscious of them, especially the one on my neck. Its hard to gauge how much other people notice them, probably less than me. It takes some getting used to doesnt it ?",,
1,My oldest brother was abused by a priest. It left serious scars. It affected his entire life. He avoided medical exams bc of a particular aspect included. He died of prostate cancer at 57.,,
1,"Today was my 6 month check up at the dermatologist for skin cancer. I'm all good for another six. If you have a weird spot on your skin, don't let it go, go get it checked! I have the scars to prove that those things just don't go away.",,
1,"I have two cancers, breast & lung, & have been fighting seven months now: six scars, down half a lung, several surgeries, now chemo. The boredom today surprised me (bc of COVID am on short-term disability). You please take care too, and thank you for sharing part of your journey.",,
1,"This doctor has been such a blessing. He cured me of 3 basal cell carcinoma skin cancers. My choices were huge scars or chemo and I chose Interferon. It's not FDA-approved for skin cancer, but he's had a 99% cure rate the past 30 years & I like those odds. Please wear sunscreen! ",,
1,I am at home with it now. I know cancer is bad. I have the scars to prove it. You don't sound too sharp yourself...,,
1,My doctor just told me I might have cancer bc of the scars I got on my lungs from covid FUUUCCCKKKK ,,
1,A family friend died of bowel cancer at home....his wife said his death was unimaginably horrid & painful. It left lasting scars on the family members who were with him at the end.,,
1,"I had 40 rounds of radiation, for colorectal cancer. I always talk about the scars I have but cant post pics. Thanks for sharing, it puts things into perspective. God is great ",,
1,"Uterine biopsy should never be given sans pain meds. Worst pain ever. And I am riddled with incision scars, a cancer survivor, and had endometriosis my entire reproductive life.",,
1,"Fighting breast cancer for 3 years now and finally, I won! My scars remind me of the choices I have made for myself and just how strong I am! . . . #breastcancer #iamstrongerthanithink #breastreconstruction <URL>/CBz3UhMB9SG/?igshid=y819fcbeahgh",,
1,Tomorrow Dr. Thomas will do his 5th surgery to continue removing cancer spots some being on my head. Thursday hell continue to laser more off of the face. Please dont be like Sherri. You are beautiful in your own skin. Even a tan wouldnt hide all these scars. SPF would of. ,,
1,"Scars all over both breast from a bad breast reduction. I have a chest tube scar after the 3rd time my lung decided to collapse. Hysterectomy scar, I was 26. Abdominal scar from my belly button down to my vag. Thanks cancer. Cont.",,
1,A lot of scars on my chest from battling breast cancer,,
1,I use to turn red and white during the summer. Now I have 12 scars from skin cancer and a few very long. Sun block.,,
1,"Reading during chemo treatment: ""And if the surgeon is like a poet, then the scars you have made on countless bodies are like verses."" -Richard Selzer quoted in TELL IT SLANT. Grateful for my poet-surgeons in this cancer season of my life. #amreading #breastcancer #lungcancer",,
1,"3 years today since my first cancer diagnosis. Its left me with more physical and mental scars than I could start to count, but Im actually so proud of how far Ive come (shout out to myself lol) ",,
1,"Lost another sister-cousin today from cancer. Grieving with relatives from afar. Giving virtual hugs, texts and calls. ",,
1,"My mother died from liver cancer last week, on Wednesday we held her funeral. My brother and sister in-law in New Zealand & others unable to attend due to Covid-19 restrictions joined the funeral through zoom. If a grieving family can do it why the fuck can't politicians.",,
1,"Im 25 years old. I was 19 when I lost my mother, the best friend I couldve ever had to lung cancer. Its been 6 whole years and this shit still wrecks me when my brain allows itself to miss her. Losing a loved one and grieving never truly ends. My DMs are ALWAYS open ",,
1,"I am grieving. My neighbor even died from cancer, even though his death certificate said COVID when he didn't have it but still. This is getting out of hand!",,
